state,county,year,total,dem,gop,AGE18PLUS_TOT,repturnout,demturnout,turnout,winner
Ohio,RICHLAND COUNTY,2020,58601,17231,40534,95049,0.42645372386874136,0.1812854422455786,0.6165346295068859,red
Ohio,ROSS COUNTY,2012,30083,14569,15008,60216,0.24923608343297463,0.24194566228244985,0.4995848279527036,red
Ohio,ROSS COUNTY,2016,30380,10356,18652,60389,0.3088641971219924,0.17148818493434234,0.5030717514779182,red
Ohio,ROSS COUNTY,2020,32469,10345,21687,60438,0.35883053707932094,0.17116714649723683,0.5372282338925841,red
Ohio,SANDUSKY COUNTY,2012,28994,14541,13755,46065,0.298599804623901,0.3156626506024096,0.6294149571258005,blue
Ohio,SANDUSKY COUNTY,2016,28044,9929,16316,45639,0.357501259887377,0.21755516115602883,0.6144744626306449,red
Ohio,SANDUSKY COUNTY,2020,29436,10391,18487,45583,0.40556786521290833,0.22795779128183752,0.6457670622819911,red
Ohio,SCIOTO COUNTY,2012,31161,15077,15492,61313,0.2526707223590429,0.24590217409032342,0.5082282713290819,red
Ohio,SCIOTO COUNTY,2016,30784,9132,20550,59666,0.3444172560587269,0.15305198940770287,0.5159387255723528,red
Ohio,SCIOTO COUNTY,2020,31149,8876,21926,59037,0.3713942104104206,0.15034639294002067,0.5276182732862442,red
Ohio,SENECA COUNTY,2012,25262,11353,13243,43227,0.30635945126888287,0.26263677793971363,0.5844032664769704,red
Ohio,SENECA COUNTY,2016,23987,7404,14825,43123,0.34378405955058783,0.17169491918465785,0.5562460867750388,red
Ohio,SENECA COUNTY,2020,25323,8147,16739,43203,0.38744994560562923,0.1885748674860542,0.5861398513992084,red
Ohio,SHELBY COUNTY,2012,23866,6343,17142,36045,0.47557220141489803,0.17597447634900817,0.6621167984463865,red
Ohio,SHELBY COUNTY,2016,23740,4243,18590,36365,0.5112058297813832,0.11667812457032861,0.6528255190430359,red
Ohio,SHELBY COUNTY,2020,24751,4399,19988,36627,0.5457176399923553,0.1201026565102247,0.6757583203647582,red
Ohio,STARK COUNTY,2012,181477,89432,88581,291227,0.3041647924127914,0.30708691158443413,0.6231462055372613,blue
Ohio,STARK COUNTY,2016,175239,68146,98388,292234,0.3366754039571029,0.23318984101781448,0.5996530177871158,red
Ohio,STARK COUNTY,2020,185746,74336,108610,291682,0.3723575674878806,0.25485288773390197,0.636809950562599,red
Ohio,SUMMIT COUNTY,2012,267711,153037,111000,421318,0.26345895499361527,0.36323394680502613,0.6354131558585202,blue
Ohio,SUMMIT COUNTY,2016,257979,134256,112026,425869,0.26305272278564534,0.31525187322862197,0.6057707886697552,blue
Ohio,SUMMIT COUNTY,2020,273990,148151,122023,428820,0.2845552912644,0.34548528520124994,0.6389394151392193,blue
Ohio,TRUMBULL COUNTY,2012,101719,61672,38279,162546,0.2354964133229978,0.37941259704945063,0.6257859313671207,blue
Ohio,TRUMBULL COUNTY,2016,96029,43014,49024,159833,0.30672013914523283,0.2691183923219861,0.600808343708746,red
Ohio,TRUMBULL COUNTY,2020,98530,43534,53756,157776,0.3407108812493662,0.27592282729946255,0.6244929520332624,red
Ohio,TUSCARAWAS COUNTY,2012,41613,18407,22242,70985,0.313333802916109,0.2593083045713883,0.5862224413608509,red
Ohio,TUSCARAWAS COUNTY,2016,41289,12188,26918,71305,0.3775050837949653,0.17092770492952808,0.5790477526120188,red
Ohio,TUSCARAWAS COUNTY,2020,42794,12643,29519,70996,0.4157839878303003,0.17808045523691476,0.6027663530339737,red
Ohio,UNION COUNTY,2012,25567,8805,16289,38755,0.42030705715391564,0.2271964907753838,0.6597084247193911,red
Ohio,UNION COUNTY,2016,27429,7718,18096,41660,0.4343734997599616,0.18526164186269803,0.6584013442150745,red
Ohio,UNION COUNTY,2020,32838,10985,21233,44532,0.47680319770053,0.24667654720201204,0.7374023174346538,red
Ohio,VAN WERT COUNTY,2012,13866,4029,9585,21658,0.44256164004063164,0.18602825745682888,0.6402253208975898,red
Ohio,VAN WERT COUNTY,2016,13770,2697,10469,21606,0.4845413311117282,0.12482643710080533,0.6373229658428214,red
Ohio,VAN WERT COUNTY,2020,14733,3026,11470,21715,0.5282063090029934,0.1393506792539719,0.678471102924246,red
Ohio,VINTON COUNTY,2012,5467,2436,2856,10130,0.2819348469891412,0.24047384007897335,0.5396841066140178,red
Ohio,VINTON COUNTY,2016,5502,1351,3883,10086,0.384989093793377,0.13394804679754116,0.5455086258179654,red
Ohio,VINTON COUNTY,2020,5894,1306,4525,10245,0.44167886774036114,0.12747681795998048,0.5753050268423622,red
Ohio,WARREN COUNTY,2012,111004,32909,76561,159358,0.4804339913904542,0.20650987085681297,0.6965699870731309,red
Ohio,WARREN COUNTY,2016,117267,33730,77643,169333,0.45852255614676407,0.19919330549863287,0.6925230167775921,red
Ohio,WARREN COUNTY,2020,132092,45040,85069,177873,0.478256958616541,0.25321437205196967,0.742619734304813,red
Ohio,WASHINGTON COUNTY,2012,29499,11651,17284,48887,0.3535500235236361,0.2383251171067973,0.6034119500071594,red
Ohio,WASHINGTON COUNTY,2016,29840,8026,20514,48549,0.4225421738861769,0.16531751426393954,0.614636758738594,red
Ohio,WASHINGTON COUNTY,2020,31382,9114,21798,48083,0.4533410976852526,0.1895472412287087,0.6526631033837323,red
Ohio,WAYNE COUNTY,2012,51064,19808,30251,86416,0.35006248842806886,0.22921681170153677,0.5909090909090909,red
Ohio,WAYNE COUNTY,2016,49853,15031,32270,88057,0.36646717467095175,0.17069625356303303,0.5661446563021679,red
Ohio,WAYNE COUNTY,2020,53227,16340,36059,87730,0.4110224552604582,0.18625327710019376,0.606713780918728,red
Ohio,WILLIAMS COUNTY,2012,17706,7266,10047,28735,0.34964329215242734,0.2528623629719854,0.6161823560118322,red
Ohio,WILLIAMS COUNTY,2016,17308,4358,11939,28422,0.4200619238617972,0.15333192597283793,0.60896488635564,red
Ohio,WILLIAMS COUNTY,2020,18292,4726,13218,28386,0.46565208201225955,0.16649052349749877,0.6444021700838442,red
Ohio,WOOD COUNTY,2012,63948,32802,29704,101547,0.292514796104267,0.3230228367160034,0.6297379538538804,blue
Ohio,WOOD COUNTY,2016,64341,27318,32498,103138,0.31509240047315246,0.26486842870716903,0.6238340863697183,red
Ohio,WOOD COUNTY,2020,65806,29797,34815,104261,0.333921600598498,0.2857923864148627,0.6311660160558599,red
Ohio,WYANDOT COUNTY,2012,10572,4137,6180,17151,0.3603288437991954,0.24121042504810214,0.616407206576876,red
Ohio,WYANDOT COUNTY,2016,10592,2515,7468,16992,0.4395009416195857,0.1480108286252354,0.623352165725047,red
Ohio,WYANDOT COUNTY,2020,11124,2690,8248,16867,0.4890021936325369,0.15948301416968044,0.6595126578526116,red
Pennsylvania,ADAMS COUNTY,2012,42457,15091,26767,79633,0.3361294940539726,0.18950686273278666,0.5331583639948263,red
Pennsylvania,ADAMS COUNTY,2016,47489,14219,31423,80974,0.38806283498406896,0.17559957517227753,0.5864722009533925,red
Pennsylvania,ADAMS COUNTY,2020,56540,18207,37523,82612,0.45420762116883745,0.22039171064736357,0.6844042027792573,red
Pennsylvania,ALLEGHENY COUNTY,2012,622081,352687,262039,993203,0.2638322679250868,0.3551006189067089,0.6263382208873715,blue
Pennsylvania,ALLEGHENY COUNTY,2016,650114,367617,259480,994973,0.2607909963385941,0.36947434754510927,0.6533986349378325,blue
Pennsylvania,ALLEGHENY COUNTY,2020,719733,429065,282324,989472,0.28532793247307653,0.43363025937065425,0.7273909721548463,blue
Pennsylvania,ARMSTRONG COUNTY,2012,29602,9045,20142,54566,0.36913096067148043,0.16576256276802404,0.5424989920463292,red
Pennsylvania,ARMSTRONG COUNTY,2016,31618,7178,23484,53524,0.4387564457065989,0.13410806367237127,0.5907256557805844,red
Pennsylvania,ARMSTRONG COUNTY,2020,36356,8453,27479,52371,0.5246987836779897,0.16140612170857918,0.6942009890970193,red
Pennsylvania,BEAVER COUNTY,2012,80474,37055,42344,136107,0.31110817224683524,0.27224903935873984,0.5912554093470578,red
Pennsylvania,BEAVER COUNTY,2016,83571,32531,48167,134253,0.3587778299181396,0.24231115878229909,0.6224888829299904,red
Pennsylvania,BEAVER COUNTY,2020,91857,36521,54113,132398,0.4087146331515582,0.2758425353857309,0.6937944681943836,red
Pennsylvania,BEDFORD COUNTY,2012,21697,4788,16702,39161,0.4264957483210337,0.122264497842241,0.5540461173105896,red
Pennsylvania,BEDFORD COUNTY,2016,23637,3645,19552,38869,0.5030229746070133,0.09377653142607219,0.6081195811572204,red
Pennsylvania,BEDFORD COUNTY,2020,27574,4367,23025,38720,0.5946539256198347,0.1127840909090909,0.7121384297520661,red
Pennsylvania,BERKS COUNTY,2012,170320,83011,84702,317469,0.2668040029105204,0.2614774985904135,0.5364933269075091,red
Pennsylvania,BERKS COUNTY,2016,183065,78437,96626,321698,0.30036245174045223,0.2438218453332007,0.569058558026472,red
Pennsylvania,BERKS COUNTY,2020,205528,92892,109727,327744,0.3347948398750244,0.2834285295840656,0.627099199375122,red
Pennsylvania,BLAIR COUNTY,2012,50241,16276,33319,100271,0.33228949546728365,0.16232011249513817,0.5010521486770851,red
Pennsylvania,BLAIR COUNTY,2016,54909,13958,39135,98247,0.3983327735198021,0.14207049579122008,0.5588872942685272,red
Pennsylvania,BLAIR COUNTY,2020,63595,17636,45306,97209,0.46606795667067863,0.18142353074303819,0.6542089724202491,red
Pennsylvania,BRADFORD COUNTY,2012,23426,8624,14410,48884,0.2947794779477948,0.17641764176417643,0.47921610342852466,red
Pennsylvania,BRADFORD COUNTY,2016,25708,6369,18141,47573,0.3813297458642507,0.13387846047127572,0.5403905576692661,red
Pennsylvania,BRADFORD COUNTY,2020,30159,8046,21600,47184,0.4577822990844354,0.17052390640895218,0.6391785350966429,red
Pennsylvania,BUCKS COUNTY,2012,321016,160521,156579,487358,0.3212812757767391,0.32936978566064373,0.6586862224483849,blue
Pennsylvania,BUCKS COUNTY,2016,344297,167060,164361,495483,0.33171874716186023,0.3371659572578676,0.6948714688495872,blue
Pennsylvania,BUCKS COUNTY,2020,396234,204712,187367,501426,0.37366829801406387,0.40825964349674726,0.7902143087913271,blue
Pennsylvania,BUTLER COUNTY,2012,89445,28550,59761,145073,0.4119374383930849,0.19679747437496983,0.61655166709174,red
Pennsylvania,BUTLER COUNTY,2016,97071,28584,64428,148108,0.43500688686634076,0.1929943014556945,0.6554068652604856,red
Pennsylvania,BUTLER COUNTY,2020,113090,37379,74279,150850,0.49240304938680807,0.24778919456413656,0.7496851176665562,red
Pennsylvania,CAMBRIA COUNTY,2012,60526,24249,35163,114172,0.3079826927793154,0.2123900781277371,0.5301299793294327,red
Pennsylvania,CAMBRIA COUNTY,2016,63072,18867,42258,108356,0.38999224777584995,0.17412049171250324,0.582081287607516,red
Pennsylvania,CAMBRIA COUNTY,2020,70574,21730,48085,105298,0.456656346749226,0.20636669262474122,0.6702311534881954,red
Pennsylvania,CAMERON COUNTY,2012,2111,724,1359,4069,0.3339886950110592,0.17793069550258048,0.5188006881297617,red
Pennsylvania,CAMERON COUNTY,2016,2186,531,1589,3901,0.40733145347346833,0.13611894386054857,0.5603691361189439,red
Pennsylvania,CAMERON COUNTY,2020,2434,634,1771,3661,0.4837476099426386,0.1731767276700355,0.6648456705818082,red
Pennsylvania,CARBON COUNTY,2012,25581,11580,13504,51653,0.2614368962112559,0.22418833368826593,0.49524712988596986,red
Pennsylvania,CARBON COUNTY,2016,28776,8936,18743,51114,0.3666901436005791,0.17482490120123645,0.5629768752200962,red
Pennsylvania,CARBON COUNTY,2020,33629,11212,21984,51877,0.42377161362453497,0.2161266071669526,0.6482448869441179,red
Pennsylvania,CENTRE COUNTY,2012,69626,34176,34001,131314,0.25892897939290554,0.260261662884384,0.530225261586731,blue
Pennsylvania,CENTRE COUNTY,2016,76148,37088,35274,137430,0.25666884959615804,0.26986829658735356,0.5540857163646947,blue
Pennsylvania,CENTRE COUNTY,2020,77493,40055,36372,138326,0.2629440596850917,0.2895695675433396,0.5602200598585949,blue
Pennsylvania,CHESTER COUNTY,2012,251973,124311,124840,384264,0.3248808111090292,0.32350415339454125,0.6557288738991943,red
Pennsylvania,CHESTER COUNTY,2016,268800,141682,116114,396953,0.2925132194491539,0.356923867561147,0.6771582529921678,blue
Pennsylvania,CHESTER COUNTY,2020,314502,182372,128565,407024,0.31586589488580524,0.44806203074020207,0.7726866229018436,blue
Pennsylvania,CLARION COUNTY,2012,16186,5056,10828,31873,0.3397232767546199,0.15862956107049855,0.5078279421453895,red
Pennsylvania,CLARION COUNTY,2016,17535,4273,12576,31244,0.40250928178210216,0.1367622583536039,0.5612277557291,red
Pennsylvania,CLARION COUNTY,2020,19493,4678,14578,31247,0.4665407879156399,0.1497103721957308,0.6238358882452716,red
Pennsylvania,CLEARFIELD COUNTY,2012,31967,11121,20347,65604,0.31014877141637703,0.16951710261569417,0.48727211755380767,red
Pennsylvania,CLEARFIELD COUNTY,2016,34271,8200,24932,65315,0.3817193600244967,0.1255454336676108,0.5247033606369135,red
Pennsylvania,CLEARFIELD COUNTY,2020,39124,9598,28984,64899,0.4466016425522735,0.14789133884959707,0.6028444197907518,red
Pennsylvania,CLINTON COUNTY,2012,13265,5734,7303,31518,0.23170886477568373,0.18192778729614822,0.42087061361761535,red
Pennsylvania,CLINTON COUNTY,2016,15394,4744,10022,30993,0.3233633401090569,0.1530668215403478,0.4966928016003614,red
Pennsylvania,CLINTON COUNTY,2020,17625,5502,11902,30943,0.38464273018130113,0.1778108134311476,0.5695957082377274,red
Pennsylvania,COLUMBIA COUNTY,2012,25623,10937,14236,54807,0.2597478424288868,0.19955480139398252,0.46751327385188024,red
Pennsylvania,COLUMBIA COUNTY,2016,28228,8934,18004,54325,0.3314127933732168,0.16445467096180397,0.5196134376438104,red
Pennsylvania,COLUMBIA COUNTY,2020,30569,10289,19752,53571,0.36870694965559725,0.19206286983629203,0.57062589834052,red
Pennsylvania,CRAWFORD COUNTY,2012,35388,13883,20901,68666,0.30438645035388695,0.20218157457839397,0.5153642268371538,red
Pennsylvania,CRAWFORD COUNTY,2016,37492,10971,24987,68089,0.3669755760842427,0.16112734802978454,0.5506322607175902,red
Pennsylvania,CRAWFORD COUNTY,2020,42004,12924,28559,67333,0.424145664087446,0.19194154426507062,0.6238248704201506,red
Pennsylvania,CUMBERLAND COUNTY,2012,110814,44367,64809,190304,0.3405551118210863,0.23313750630570035,0.5822998991087943,red
Pennsylvania,CUMBERLAND COUNTY,2016,121617,47085,69076,197123,0.3504208032548206,0.23886101571100277,0.6169599691563136,red
Pennsylvania,CUMBERLAND COUNTY,2020,141595,62245,77212,202103,0.38204281975032534,0.30798652172407137,0.700608105767851,red
Pennsylvania,DAUPHIN COUNTY,2012,124008,64965,57450,208810,0.27513050141276757,0.3111201570805996,0.5938796034672669,blue
Pennsylvania,DAUPHIN COUNTY,2016,130872,64706,60863,212568,0.2863224944488352,0.30440141507658725,0.6156712205035565,blue
Pennsylvania,DAUPHIN COUNTY,2020,147358,78977,66404,215697,0.3078577819812051,0.3661478833734359,0.6831713004816943,blue
Pennsylvania,DELAWARE COUNTY,2012,285564,171792,110853,432854,0.2560978990606532,0.3968820895729276,0.6597236019535455,blue
Pennsylvania,DELAWARE COUNTY,2016,297634,177402,110667,438558,0.2523429056133966,0.4045120599783837,0.6786650796473899,blue
Pennsylvania,DELAWARE COUNTY,2020,327931,206423,118532,442236,0.26802883528251886,0.4667711357736593,0.7415294096364837,blue
Pennsylvania,ELK COUNTY,2012,13238,5463,7579,25157,0.30126803672933977,0.21715625869539293,0.5262153674921493,red
Pennsylvania,ELK COUNTY,2016,14426,3853,10025,24498,0.40921707894522,0.1572781451547065,0.5888643970936402,red
Pennsylvania,ELK COUNTY,2020,16906,4522,12140,24173,0.5022132130889836,0.18706821660530343,0.6993753361188102,red
Pennsylvania,ERIE COUNTY,2012,118619,68036,49025,218870,0.22399141042628043,0.3108511902042308,0.5419609814044867,blue
Pennsylvania,ERIE COUNTY,2016,123679,58112,60069,216288,0.277726919662672,0.2686787986388519,0.5718255289243971,red
Pennsylvania,ERIE COUNTY,2020,137083,68286,66869,212712,0.3143640227161608,0.32102561209522734,0.6444535334160744,blue
Pennsylvania,FAYETTE COUNTY,2012,48505,21971,26018,108427,0.23995868187813,0.2026340302692134,0.4473516743984432,red
Pennsylvania,FAYETTE COUNTY,2016,53767,17946,34590,106679,0.32424375931532917,0.16822429906542055,0.5040073491502545,red
Pennsylvania,FAYETTE COUNTY,2020,61003,19990,40551,104556,0.38784000918168254,0.1911894104594667,0.583448104365125,red
Pennsylvania,FOREST COUNTY,2012,2312,896,1383,6713,0.2060181736928348,0.1334723670490094,0.3444063756889617,red
Pennsylvania,FOREST COUNTY,2016,2401,626,1683,6533,0.25761518444818615,0.09582121536813103,0.36751875095668146,red
Pennsylvania,FOREST COUNTY,2020,2646,728,1882,6468,0.2909709338280767,0.11255411255411256,0.4090909090909091,red
Pennsylvania,FRANKLIN COUNTY,2012,63078,18995,43260,115952,0.37308541465433975,0.16381778667034635,0.5440009659169311,red
Pennsylvania,FRANKLIN COUNTY,2016,69731,17465,49768,118801,0.4189190326680752,0.14701054704926725,0.5869563387513573,red
Pennsylvania,FRANKLIN COUNTY,2020,80783,22422,57245,120801,0.4738785274956333,0.18561104626617328,0.6687279078815572,red
Pennsylvania,FULTON COUNTY,2012,6195,1310,4814,11532,0.41744710371141175,0.11359694762400277,0.5372008324661811,red
Pennsylvania,FULTON COUNTY,2016,6771,912,5694,11597,0.4909890488919548,0.0786410278520307,0.5838578942830043,red
Pennsylvania,FULTON COUNTY,2020,7977,1085,6824,11655,0.5854997854997855,0.09309309309309309,0.6844272844272844,red
Pennsylvania,GREENE COUNTY,2012,14464,5852,8428,30642,0.2750473206709745,0.19097970106389922,0.47203185170680767,red
Pennsylvania,GREENE COUNTY,2016,15764,4482,10849,29919,0.36261238677763297,0.14980447207460143,0.5268892676894281,red
Pennsylvania,GREENE COUNTY,2020,17668,4911,12578,29220,0.4304585900068446,0.16806981519507186,0.6046543463381245,red
Pennsylvania,HUNTINGDON COUNTY,2012,17639,5409,11979,37065,0.32318899231080533,0.14593282072035613,0.4758937002563065,red
Pennsylvania,HUNTINGDON COUNTY,2016,19706,4539,14494,36942,0.39234475664555246,0.12286828000649667,0.5334307833901792,red
Pennsylvania,HUNTINGDON COUNTY,2020,22792,5445,17061,37218,0.4584072223117846,0.14630017733354828,0.6123918534042667,red
Pennsylvania,INDIANA COUNTY,2012,36321,14473,21257,71924,0.2955480785273344,0.20122629442188977,0.5049913797897781,red
Pennsylvania,INDIANA COUNTY,2016,37770,11528,24888,69627,0.3574475419018484,0.16556795496000115,0.5424619759576027,red
Pennsylvania,INDIANA COUNTY,2020,41198,12634,28089,69004,0.4070633586458756,0.18309083531389483,0.5970378528780941,red
Pennsylvania,JEFFERSON COUNTY,2012,18097,4787,13048,35231,0.37035565269223125,0.13587465584286565,0.5136669410462377,red
Pennsylvania,JEFFERSON COUNTY,2016,19478,3650,15192,34651,0.4384289053706964,0.1053360653372197,0.5621194193529768,red
Pennsylvania,JEFFERSON COUNTY,2020,22824,4527,17960,34209,0.5250080388201935,0.13233359642199422,0.667192843988424,red
Pennsylvania,JUNIATA COUNTY,2012,9535,2547,6862,18904,0.3629919593736775,0.1347333897587812,0.5043906051629284,red
Pennsylvania,JUNIATA COUNTY,2016,10454,1821,8273,18958,0.43638569469353305,0.09605443612195379,0.551429475683089,red
Pennsylvania,JUNIATA COUNTY,2020,12043,2253,9649,19221,0.5020030175329068,0.11721554549711254,0.6265542895791062,red
Pennsylvania,LACKAWANNA COUNTY,2012,98015,61838,35085,170971,0.2052102403331559,0.36168706973697295,0.5732843581660048,blue
Pennsylvania,LACKAWANNA COUNTY,2016,103456,51983,48384,168123,0.28778929712175016,0.3091962432266852,0.6153589931181338,blue
Pennsylvania,LACKAWANNA COUNTY,2020,115408,61991,52332,166709,0.31391226628436375,0.3718515497063746,0.6922721628706309,blue
Pennsylvania,LANCASTER COUNTY,2012,222436,88481,130669,398399,0.32798526100718123,0.22209142091220108,0.5583246945900968,red
Pennsylvania,LANCASTER COUNTY,2016,241112,91093,137914,410137,0.33626324862180196,0.22210383359706634,0.5878816102911953,red
Pennsylvania,LANCASTER COUNTY,2020,280239,115847,160209,417849,0.3834136254962917,0.2772460865049336,0.6706705053739509,red
Pennsylvania,LAWRENCE COUNTY,2012,39036,17513,21047,71352,0.29497421235564525,0.24544511716560152,0.5470904809956273,red
Pennsylvania,LAWRENCE COUNTY,2016,40753,14009,25428,69854,0.36401637701491685,0.2005468548687262,0.5834025252669854,red
Pennsylvania,LAWRENCE COUNTY,2020,46076,15978,29597,68515,0.43197839889075385,0.23320440779391374,0.6724950740713712,red
Pennsylvania,LEBANON COUNTY,2012,56580,19900,35872,104301,0.3439276708756388,0.19079395211934688,0.5424684327091782,red
Pennsylvania,LEBANON COUNTY,2016,61845,18953,40525,106647,0.3799919360132024,0.17771714159798213,0.5799037947621593,red
Pennsylvania,LEBANON COUNTY,2020,71652,23932,46731,109639,0.4262260691907077,0.21827999160882533,0.6535265735732723,red
Pennsylvania,LEHIGH COUNTY,2012,147002,78283,66874,272795,0.24514378929232575,0.2869664033431698,0.5388735130775857,blue
Pennsylvania,LEHIGH COUNTY,2016,160993,81324,73690,279902,0.26327071617923414,0.29054454773456423,0.5751763117090982,blue
Pennsylvania,LEHIGH COUNTY,2020,185092,98498,84418,286192,0.29496981047688264,0.3441675518533013,0.6467406496338123,blue
Pennsylvania,LUZERNE COUNTY,2012,124439,64307,58325,257460,0.22654004505554262,0.24977472228695718,0.48333333333333334,blue
Pennsylvania,LUZERNE COUNTY,2016,134983,52451,78688,254874,0.30873294255200606,0.20579188147869143,0.529606786098229,red
Pennsylvania,LUZERNE COUNTY,2020,153321,64873,86929,254741,0.34124463670944216,0.25466257885460136,0.6018701347643293,red
Pennsylvania,LYCOMING COUNTY,2012,46493,15203,30658,93017,0.329595665308492,0.16344324155799478,0.4998333637937151,red
Pennsylvania,LYCOMING COUNTY,2016,50565,13020,35627,91240,0.39047566856641824,0.14270056992547128,0.5541977202981149,red
Pennsylvania,LYCOMING COUNTY,2020,59254,16971,41462,90166,0.45984073819399773,0.18821950624403877,0.6571656722046004,red
Pennsylvania,MCKEAN COUNTY,2012,15108,5297,9545,34201,0.27908540685944855,0.15487851232420105,0.44174146954767407,red
Pennsylvania,MCKEAN COUNTY,2016,16296,4025,11635,33330,0.3490849084908491,0.12076207620762076,0.4889288928892889,red
Pennsylvania,MCKEAN COUNTY,2020,19427,5076,14067,32567,0.43194030767341174,0.15586329720268985,0.5965240888015476,red
Pennsylvania,MERCER COUNTY,2012,50863,24232,25925,91567,0.28312601701486345,0.26463682330970767,0.5554730415979556,red
Pennsylvania,MERCER COUNTY,2016,52309,18733,31544,90336,0.3491852639036486,0.20737026213248316,0.5790493269571378,red
Pennsylvania,MERCER COUNTY,2020,57954,21067,36143,88425,0.408741871642635,0.23824710206389596,0.6554028837998304,red
Pennsylvania,MIFFLIN COUNTY,2012,16371,4273,11939,36038,0.33128919473888674,0.11856928797380543,0.45427049225817195,red
Pennsylvania,MIFFLIN COUNTY,2016,18601,3877,14094,35899,0.3926014652218725,0.10799743725451963,0.5181481378311373,red
Pennsylvania,MIFFLIN COUNTY,2020,21502,4603,16670,35902,0.46431953651607155,0.12821012756949474,0.5989081388223497,red
Pennsylvania,MONROE COUNTY,2012,62917,35221,26867,131195,0.20478676778840657,0.268462974960936,0.4795685811197073,blue
Pennsylvania,MONROE COUNTY,2016,69752,33918,33386,133014,0.25099613574510954,0.2549957147367946,0.5243959282481543,blue
Pennsylvania,MONROE COUNTY,2020,82045,43038,37989,137154,0.27698062032459864,0.3137932542980883,0.5981961882263733,blue
Pennsylvania,MONTGOMERY COUNTY,2012,412200,233356,174381,627455,0.27791793833820755,0.37190874245961864,0.6569395414810624,blue
Pennsylvania,MONTGOMERY COUNTY,2016,434687,256082,162731,640963,0.25388516965877905,0.39952696177470465,0.6781779915533346,blue
Pennsylvania,MONTGOMERY COUNTY,2020,510157,319511,185460,652435,0.28425820196647944,0.4897208151003548,0.781927701610122,blue
Pennsylvania,MONTOUR COUNTY,2012,7831,3053,4652,14586,0.3189359659947895,0.20931029754559166,0.5368846839435075,red
Pennsylvania,MONTOUR COUNTY,2016,8556,2857,5288,14554,0.36333653978287755,0.19630342173972792,0.5878796207228253,red
Pennsylvania,MONTOUR COUNTY,2020,9771,3771,5844,14482,0.40353542328407677,0.26039221102057725,0.6746996271233255,red
Pennsylvania,NORTHAMPTON COUNTY,2012,130735,67606,61446,235813,0.2605708760755344,0.2866932696670667,0.554401156848859,blue
Pennsylvania,NORTHAMPTON COUNTY,2016,143519,66272,71736,240453,0.29833688912178263,0.27561311358144835,0.5968692426378543,red
Pennsylvania,NORTHAMPTON COUNTY,2020,170802,85006,83796,245070,0.3419267964255111,0.34686416126004815,0.6969518912963643,blue
Pennsylvania,NORTHUMBERLAND COUNTY,2012,33212,13072,19518,75336,0.25907932462567695,0.1735159817351598,0.4408516512689816,red
Pennsylvania,NORTHUMBERLAND COUNTY,2016,36622,9788,25427,74011,0.343557038818554,0.13225061139560335,0.4948183378146492,red
Pennsylvania,NORTHUMBERLAND COUNTY,2020,42283,12677,28952,73081,0.39616316142362584,0.17346505931774334,0.5785771951670065,red
Pennsylvania,PERRY COUNTY,2012,19128,5685,13120,35532,0.3692446245637735,0.1599966227625802,0.5383316447146235,red
Pennsylvania,PERRY COUNTY,2016,21158,4632,15616,35975,0.4340792216817234,0.1287560806115358,0.5881306462821404,red
Pennsylvania,PERRY COUNTY,2020,24652,5950,18293,36410,0.502416918429003,0.16341664377918155,0.677066739906619,red
Pennsylvania,PHILADELPHIA COUNTY,2012,690327,588806,96467,1206515,0.07995507722655748,0.4880221132766688,0.5721661148017223,blue
Pennsylvania,PHILADELPHIA COUNTY,2016,707631,584025,108748,1228785,0.08850042928583926,0.475286563556684,0.5758786117994604,blue
Pennsylvania,PHILADELPHIA COUNTY,2020,741899,604175,132870,1241890,0.10699015210686937,0.48649638856903593,0.5973950994049393,blue
Pennsylvania,PIKE COUNTY,2012,23279,10210,12786,44501,0.28731938608121166,0.2294330464483944,0.5231118401833666,red
Pennsylvania,PIKE COUNTY,2016,26101,9256,16056,44853,0.357969366597552,0.20636300804851404,0.5819231712483,red
Pennsylvania,PIKE COUNTY,2020,32554,13019,19213,46099,0.41677693659298465,0.28241393522636066,0.7061758389552919,red
Pennsylvania,POTTER COUNTY,2012,7242,1897,5231,13741,0.380685539625937,0.1380539989811513,0.5270358780292556,red
Pennsylvania,POTTER COUNTY,2016,7784,1302,6251,13365,0.46771417882528993,0.09741863075196408,0.5824167601945379,red
Pennsylvania,POTTER COUNTY,2020,9064,1726,7239,13183,0.5491162861260714,0.13092619282409163,0.687552150496852,red
Pennsylvania,SCHUYLKILL COUNTY,2012,57727,24546,32278,118022,0.27349138296249853,0.20797817356086154,0.489120672417007,red
Pennsylvania,SCHUYLKILL COUNTY,2016,62869,16770,44001,115146,0.38213224949194935,0.14564118597259132,0.5459937818074445,red
Pennsylvania,SCHUYLKILL COUNTY,2020,70594,20722,48868,113561,0.43032379073801746,0.18247461716610455,0.6216394712973644,red
Pennsylvania,SNYDER COUNTY,2012,15002,4687,10073,31170,0.32316329804299004,0.15036894449791466,0.4812961180622393,red
Pennsylvania,SNYDER COUNTY,2016,16363,4002,11725,31897,0.36758942847289716,0.12546634479731636,0.5129949525033702,red
Pennsylvania,SNYDER COUNTY,2020,19140,4910,13983,32022,0.4366685403784898,0.1533320841921179,0.5977140715757916,red
Pennsylvania,SOMERSET COUNTY,2012,33942,9436,23984,62526,0.3835844288775869,0.15091322010043823,0.5428461759907879,red
