,year,state,state_po,county,total,dem,gop,AGE18PLUS_TOT
1487,2020,Georgia,GA,CLINCH COUNTY,2864,747,2105,4958
1488,2020,Georgia,GA,COBB COUNTY,393746,221846,165459,583231
1489,2020,Georgia,GA,COFFEE COUNTY,15214,4511,10578,32708
1490,2020,Georgia,GA,COLQUITT COUNTY,16083,4187,11777,33909
1491,2020,Georgia,GA,COLUMBIA COUNTY,80579,29236,50013,117374
1492,2020,Georgia,GA,COOK COUNTY,7035,2059,4900,12946
1493,2020,Georgia,GA,COWETA COUNTY,76799,24210,51501,112755
1494,2020,Georgia,GA,CRAWFORD COUNTY,6102,1615,4428,9899
1495,2020,Georgia,GA,CRISP COUNTY,8039,2986,4987,17021
1496,2020,Georgia,GA,DADE COUNTY,7434,1261,6066,13028
1497,2020,Georgia,GA,DAWSON COUNTY,16081,2486,13398,20853
1498,2020,Georgia,GA,DECATUR COUNTY,11627,4780,6758,19996
1499,2020,Georgia,GA,DEKALB COUNTY,370804,308227,58373,584968
1500,2020,Georgia,GA,DODGE COUNTY,8070,2171,5843,16643
1501,2020,Georgia,GA,DOOLY COUNTY,4105,1911,2159,11188
1502,2020,Georgia,GA,DOUGHERTY COUNTY,35311,24577,10454,67169
1503,2020,Georgia,GA,DOUGLAS COUNTY,69097,42809,25451,108767
1504,2020,Georgia,GA,EARLY COUNTY,5187,2437,2722,7657
1505,2020,Georgia,GA,ECHOLS COUNTY,1441,167,1256,2963
1506,2020,Georgia,GA,EFFINGHAM COUNTY,31570,7720,23358,47339
1507,2020,Georgia,GA,ELBERT COUNTY,9171,2879,6226,15034
1508,2020,Georgia,GA,EMANUEL COUNTY,9501,2884,6551,17032
1509,2020,Georgia,GA,EVANS COUNTY,4247,1324,2888,7842
1510,2020,Georgia,GA,FANNIN COUNTY,14850,2571,12169,21950
1511,2020,Georgia,GA,FAYETTE COUNTY,71993,33065,37952,88100
1512,2020,Georgia,GA,FLOYD COUNTY,41648,12008,29123,75897
1513,2020,Georgia,GA,FORSYTH COUNTY,129305,42203,85122,178574
1514,2020,Georgia,GA,FRANKLIN COUNTY,10765,1593,9069,18249
1515,2020,Georgia,GA,FULTON COUNTY,524659,381144,137240,835904
1516,2020,Georgia,GA,GILMER COUNTY,16525,2932,13429,25438
1517,2020,Georgia,GA,GLASCOCK COUNTY,1566,155,1403,2328
1518,2020,Georgia,GA,GLYNN COUNTY,41984,15879,25616,67065
1519,2020,Georgia,GA,GORDON COUNTY,24033,4384,19405,44119
1520,2020,Georgia,GA,GRADY COUNTY,10707,3619,7034,18531
1521,2020,Georgia,GA,GREENE COUNTY,11247,4088,7068,14883
1522,2020,Georgia,GA,GWINNETT COUNTY,413865,241827,166413,687242
1523,2020,Georgia,GA,HABERSHAM COUNTY,20432,3563,16637,35229
1524,2020,Georgia,GA,HALL COUNTY,90523,25031,64170,153638
1525,2020,Georgia,GA,HANCOCK COUNTY,4165,2985,1159,7175
1526,2020,Georgia,GA,HARALSON COUNTY,14248,1792,12331,22637
1527,2020,Georgia,GA,HARRIS COUNTY,19991,5457,14319,27721
1528,2020,Georgia,GA,HART COUNTY,12727,3157,9464,20783
1529,2020,Georgia,GA,HEARD COUNTY,5391,824,4516,9284
1530,2020,Georgia,GA,HENRY COUNTY,122742,73276,48187,175285
1531,2020,Georgia,GA,HOUSTON COUNTY,74823,32232,41534,117543
1532,2020,Georgia,GA,IRWIN COUNTY,4168,1008,3134,7458
1533,2020,Georgia,GA,JACKSON COUNTY,37670,7642,29497,54499
1534,2020,Georgia,GA,JASPER COUNTY,7644,1761,5822,10924
1535,2020,Georgia,GA,JEFF DAVIS COUNTY,5771,1028,4695,11177
1536,2020,Georgia,GA,JEFFERSON COUNTY,7642,4061,3537,11799
1537,2020,Georgia,GA,JENKINS COUNTY,3455,1266,2161,6959
1538,2020,Georgia,GA,JOHNSON COUNTY,4100,1222,2850,7827
1539,2020,Georgia,GA,JONES COUNTY,14966,4888,9965,22203
1540,2020,Georgia,GA,LAMAR COUNTY,9039,2615,6330,15106
1541,2020,Georgia,GA,LANIER COUNTY,3576,1019,2509,7929
1542,2020,Georgia,GA,LAURENS COUNTY,22729,8073,14493,35914
1543,2020,Georgia,GA,LEE COUNTY,16714,4558,12007,22122
1544,2020,Georgia,GA,LIBERTY COUNTY,21389,13099,7959,44034
1545,2020,Georgia,GA,LINCOLN COUNTY,4650,1435,3179,6444
1546,2020,Georgia,GA,LONG COUNTY,5656,2033,3528,14239
1547,2020,Georgia,GA,LOWNDES COUNTY,46355,20117,25691,89086
1548,2020,Georgia,GA,LUMPKIN COUNTY,15531,3126,12163,27813
1549,2020,Georgia,GA,MACON COUNTY,4662,2857,1783,10551
1550,2020,Georgia,GA,MADISON COUNTY,14937,3411,11326,23048
1551,2020,Georgia,GA,MARION COUNTY,3624,1311,2275,6633
1552,2020,Georgia,GA,MCDUFFIE COUNTY,10455,4168,6169,16012
1553,2020,Georgia,GA,MCINTOSH COUNTY,6696,2612,4016,12111
1554,2020,Georgia,GA,MERIWETHER COUNTY,10877,4287,6524,16718
1555,2020,Georgia,GA,MILLER COUNTY,2835,749,2066,4410
1556,2020,Georgia,GA,MITCHELL COUNTY,8963,3995,4935,16956
1557,2020,Georgia,GA,MONROE COUNTY,15592,4384,11060,21985
1558,2020,Georgia,GA,MONTGOMERY COUNTY,3966,979,2960,7342
1559,2020,Georgia,GA,MORGAN COUNTY,11707,3355,8230,14938
1560,2020,Georgia,GA,MURRAY COUNTY,15389,2302,12943,30292
1561,2020,Georgia,GA,MUSCOGEE COUNTY,80543,49529,30049,147358
1562,2020,Georgia,GA,NEWTON COUNTY,54239,29794,23869,82882
1563,2020,Georgia,GA,OCONEE COUNTY,25168,8162,16595,29670
1564,2020,Georgia,GA,OGLETHORPE COUNTY,8131,2436,5593,12099
1565,2020,Georgia,GA,PAULDING COUNTY,85385,29704,54525,125010
1566,2020,Georgia,GA,PEACH COUNTY,12545,5920,6502,21821
1567,2020,Georgia,GA,PICKENS COUNTY,17116,2808,14075,26138
1568,2020,Georgia,GA,PIERCE COUNTY,9048,1100,7899,14696
1569,2020,Georgia,GA,PIKE COUNTY,10720,1505,9127,14613
1570,2020,Georgia,GA,POLK COUNTY,17399,3658,13589,31800
1571,2020,Georgia,GA,PULASKI COUNTY,4059,1217,2805,9128
1572,2020,Georgia,GA,PUTNAM COUNTY,11855,3448,8291,17786
1573,2020,Georgia,GA,QUITMAN COUNTY,1106,497,604,1869
1574,2020,Georgia,GA,RABUN COUNTY,9568,1984,7474,14298
1575,2020,Georgia,GA,RANDOLPH COUNTY,3074,1671,1391,5401
1576,2020,Georgia,GA,RICHMOND COUNTY,87016,59124,26781,156465
1577,2020,Georgia,GA,ROCKDALE COUNTY,44686,31244,13012,68889
1578,2020,Georgia,GA,SCHLEY COUNTY,2275,462,1800,4003
1579,2020,Georgia,GA,SCREVEN COUNTY,6628,2661,3916,11008
1580,2020,Georgia,GA,SEMINOLE COUNTY,3884,1254,2611,6406
1581,2020,Georgia,GA,SPALDING COUNTY,30116,11784,18057,51061
1582,2020,Georgia,GA,STEPHENS COUNTY,11885,2385,9368,20097
1583,2020,Georgia,GA,STEWART COUNTY,1990,1182,801,5904
1584,2020,Georgia,GA,SUMTER COUNTY,12150,6318,5732,22842
1585,2020,Georgia,GA,TALBOT COUNTY,3522,2114,1392,5186
1586,2020,Georgia,GA,TALIAFERRO COUNTY,928,561,360,1278
1587,2020,Georgia,GA,TATTNALL COUNTY,8183,2061,6053,20127
1588,2020,Georgia,GA,TAYLOR COUNTY,3839,1387,2418,6422
1589,2020,Georgia,GA,TELFAIR COUNTY,4333,1487,2825,13318
1590,2020,Georgia,GA,TERRELL COUNTY,4416,2376,2004,6568
1591,2020,Georgia,GA,THOMAS COUNTY,21853,8708,12954,33932
1592,2020,Georgia,GA,TIFT COUNTY,16283,5322,10784,30600
1593,2020,Georgia,GA,TOOMBS COUNTY,10914,2939,7872,19778
1594,2020,Georgia,GA,TOWNS COUNTY,7979,1550,6384,10505
1595,2020,Georgia,GA,TREUTLEN COUNTY,3077,952,2101,5329
1596,2020,Georgia,GA,TROUP COUNTY,30049,11578,18143,52959
1597,2020,Georgia,GA,TURNER COUNTY,3792,1410,2349,6029
1598,2020,Georgia,GA,TWIGGS COUNTY,4444,2044,2370,6558
1599,2020,Georgia,GA,UNION COUNTY,15560,2801,12651,20737
1600,2020,Georgia,GA,UPSON COUNTY,12905,4201,8608,20374
1601,2020,Georgia,GA,WALKER COUNTY,29354,5769,23174,54746
1602,2020,Georgia,GA,WALTON COUNTY,51095,12682,37842,71492
1603,2020,Georgia,GA,WARE COUNTY,14192,4211,9865,27062
1604,2020,Georgia,GA,WARREN COUNTY,2651,1469,1166,4196
1605,2020,Georgia,GA,WASHINGTON COUNTY,9459,4730,4663,15977
1606,2020,Georgia,GA,WAYNE COUNTY,12778,2687,9987,22665
1607,2020,Georgia,GA,WEBSTER COUNTY,1390,639,748,2124
1608,2020,Georgia,GA,WHEELER COUNTY,2285,689,1583,6524
1609,2020,Georgia,GA,WHITE COUNTY,14816,2411,12222,24763
1610,2020,Georgia,GA,WHITFIELD COUNTY,36746,10670,25636,77675
1611,2020,Georgia,GA,WILCOX COUNTY,3281,862,2403,6998
1612,2020,Georgia,GA,WILKES COUNTY,5029,2160,2823,7735
1613,2020,Georgia,GA,WILKINSON COUNTY,4770,2075,2664,6934
1614,2020,Georgia,GA,WORTH COUNTY,9285,2395,6830,15787
1615,2020,Michigan,MI,ALCONA COUNTY,7063,2142,4848,9092
1616,2020,Michigan,MI,ALGER COUNTY,5128,2053,3014,7746
1617,2020,Michigan,MI,ALLEGAN COUNTY,67082,24449,41392,89983
1618,2020,Michigan,MI,ALPENA COUNTY,16966,6000,10686,23091
1619,2020,Michigan,MI,ANTRIM COUNTY,15949,5960,9748,19206
1620,2020,Michigan,MI,ARENAC COUNTY,8831,2774,5928,12193
1621,2020,Michigan,MI,BARAGA COUNTY,4036,1478,2512,6811
1622,2020,Michigan,MI,BARRY COUNTY,35905,11797,23471,48068
1623,2020,Michigan,MI,BAY COUNTY,60253,26151,33125,82568
1624,2020,Michigan,MI,BENZIE COUNTY,12260,5480,6601,14621
1625,2020,Michigan,MI,BERRIEN COUNTY,82379,37438,43519,120265
1626,2020,Michigan,MI,BRANCH COUNTY,20536,6159,14064,33521
1627,2020,Michigan,MI,CALHOUN COUNTY,66276,28877,36221,103798
1628,2020,Michigan,MI,CASS COUNTY,26213,9130,16699,41124
1629,2020,Michigan,MI,CHARLEVOIX COUNTY,17000,6939,9841,21299
1630,2020,Michigan,MI,CHEBOYGAN COUNTY,15868,5437,10186,21172
1631,2020,Michigan,MI,CHIPPEWA COUNTY,17640,6648,10681,30704
1632,2020,Michigan,MI,CLARE COUNTY,16281,5199,10861,24807
1633,2020,Michigan,MI,CLINTON COUNTY,47910,21968,25098,62005
1634,2020,Michigan,MI,CRAWFORD COUNTY,7861,2672,5087,11495
1635,2020,Michigan,MI,DELTA COUNTY,21151,7606,13207,28815
1636,2020,Michigan,MI,DICKINSON COUNTY,14589,4744,9617,20178
1637,2020,Michigan,MI,EATON COUNTY,64304,31299,31798,87545
1638,2020,Michigan,MI,EMMET COUNTY,22176,9662,12135,27161
1639,2020,Michigan,MI,GRAND TRAVERSE COUNTY,60227,28683,30502,74544
1640,2020,Michigan,MI,GENESEE COUNTY,221316,119390,98714,315340
1641,2020,Michigan,MI,GLADWIN COUNTY,14603,4524,9893,20722
1642,2020,Michigan,MI,GOGEBIC COUNTY,8266,3570,4600,11633
1643,2020,Michigan,MI,GRATIOT COUNTY,19126,6693,12102,32861
1644,2020,Michigan,MI,HILLSDALE COUNTY,23288,5883,17037,35791
1645,2020,Michigan,MI,HOUGHTON COUNTY,18501,7750,10378,28440
1646,2020,Michigan,MI,HURON COUNTY,18437,5490,12731,25035
1647,2020,Michigan,MI,INGHAM COUNTY,144505,94212,47639,234887
1648,2020,Michigan,MI,IONIA COUNTY,32205,10901,20657,50447
1649,2020,Michigan,MI,IOSCO COUNTY,15359,5373,9759,20954
1650,2020,Michigan,MI,IRON COUNTY,6789,2493,4216,9210
1651,2020,Michigan,MI,ISABELLA COUNTY,29409,14072,14815,57748
1652,2020,Michigan,MI,JACKSON COUNTY,80845,31995,47372,124689
1653,2020,Michigan,MI,KALAMAZOO COUNTY,143376,83686,56823,208176
1654,2020,Michigan,MI,KALKASKA COUNTY,10630,3002,7436,14343
1655,2020,Michigan,MI,KENT COUNTY,360839,187915,165741,499890
1656,2020,Michigan,MI,KEWEENAW COUNTY,1557,672,862,1813
1657,2020,Michigan,MI,LAKE COUNTY,6323,2288,3946,9901
1658,2020,Michigan,MI,LAPEER COUNTY,52640,16367,35482,69822
1659,2020,Michigan,MI,LEELANAU COUNTY,16898,8795,7916,18267
1660,2020,Michigan,MI,LENAWEE COUNTY,53374,20918,31541,77991
1661,2020,Michigan,MI,LIVINGSTON COUNTY,127166,48220,76982,151981
1662,2020,Michigan,MI,LUCE COUNTY,3001,842,2109,5226
1663,2020,Michigan,MI,MACKINAC COUNTY,7015,2632,4304,9099
1664,2020,Michigan,MI,MACOMB COUNTY,494219,223952,263863,692171
1665,2020,Michigan,MI,MANISTEE COUNTY,14654,6107,8321,20341
1666,2020,Michigan,MI,MARQUETTE COUNTY,37458,20465,16286,54805
1667,2020,Michigan,MI,MASON COUNTY,17249,6802,10207,23240
1668,2020,Michigan,MI,MECOSTA COUNTY,21046,7375,13267,35416
1669,2020,Michigan,MI,MENOMINEE COUNTY,12606,4316,8117,18767
1670,2020,Michigan,MI,MIDLAND COUNTY,49073,20493,27675,65480
1671,2020,Michigan,MI,MISSAUKEE COUNTY,8754,1967,6648,11658
1672,2020,Michigan,MI,MONROE COUNTY,87148,32975,52710,118767
1673,2020,Michigan,MI,MONTCALM COUNTY,32086,9703,21815,49856
1674,2020,Michigan,MI,MONTMORENCY COUNTY,5859,1628,4171,7948
1675,2020,Michigan,MI,MUSKEGON COUNTY,92435,45643,45133,133824
1676,2020,Michigan,MI,NEWAYGO COUNTY,27156,7873,18857,38030
1677,2020,Michigan,MI,OAKLAND COUNTY,770209,434148,325971,997704
1678,2020,Michigan,MI,OCEANA COUNTY,14062,4944,8892,20556
1679,2020,Michigan,MI,OGEMAW COUNTY,11907,3475,8253,17100
1680,2020,Michigan,MI,ONTONAGON COUNTY,3804,1391,2358,5005
1681,2020,Michigan,MI,OSCEOLA COUNTY,12329,3214,8928,18240
1682,2020,Michigan,MI,OSCODA COUNTY,4874,1342,3466,6646
1683,2020,Michigan,MI,OTSEGO COUNTY,14756,4743,9779,19545
1684,2020,Michigan,MI,OTTAWA COUNTY,168627,64705,100913,222551
1685,2020,Michigan,MI,PRESQUE ISLE COUNTY,8342,2911,5342,10639
1686,2020,Michigan,MI,ROSCOMMON COUNTY,15018,5166,9670,20473
1687,2020,Michigan,MI,SAGINAW COUNTY,103347,51088,50785,149676
1688,2020,Michigan,MI,SANILAC COUNTY,22446,5966,16194,32362
1689,2020,Michigan,MI,SCHOOLCRAFT COUNTY,4745,1589,3090,6702
1690,2020,Michigan,MI,SHIAWASSEE COUNTY,39220,15347,23149,53942
1691,2020,Michigan,MI,ST. CLAIR COUNTY,92063,31363,59185,126529
1692,2020,Michigan,MI,ST. JOSEPH COUNTY,27935,9262,18127,46253
1693,2020,Michigan,MI,TUSCOLA COUNTY,29442,8712,20297,41651
1694,2020,Michigan,MI,VAN BUREN COUNTY,39063,16803,21591,58196
1695,2020,Michigan,MI,WASHTENAW COUNTY,216280,157136,56241,299837
1696,2020,Michigan,MI,WAYNE COUNTY,872383,597170,264553,1337049
1697,2020,Michigan,MI,WEXFORD COUNTY,18265,5838,12102,25887
1698,2020,North Carolina,NC,ALAMANCE COUNTY,86091,38825,46056,132145
1699,2020,North Carolina,NC,ALEXANDER COUNTY,20236,4145,15888,30040
1700,2020,North Carolina,NC,ALLEGHANY COUNTY,6076,1486,4527,9249
1701,2020,North Carolina,NC,ANSON COUNTY,11194,5789,5321,19608
1702,2020,North Carolina,NC,ASHE COUNTY,15814,4164,11451,22479
1703,2020,North Carolina,NC,AVERY COUNTY,9458,2191,7172,14969
1704,2020,North Carolina,NC,BEAUFORT COUNTY,26315,9633,16437,37669
1705,2020,North Carolina,NC,BERTIE COUNTY,9815,5939,3817,15647
1706,2020,North Carolina,NC,BLADEN COUNTY,17125,7326,9676,26077
1707,2020,North Carolina,NC,BRUNSWICK COUNTY,90175,33310,55850,121795
1708,2020,North Carolina,NC,BUNCOMBE COUNTY,161569,96515,62412,213777
1709,2020,North Carolina,NC,BURKE COUNTY,44602,13118,31019,73860
1710,2020,North Carolina,NC,CABARRUS COUNTY,117227,52162,63237,161462
1711,2020,North Carolina,NC,CALDWELL COUNTY,42829,10245,32119,65842
1712,2020,North Carolina,NC,CAMDEN COUNTY,5953,1537,4312,8407
1713,2020,North Carolina,NC,CARTERET COUNTY,42695,12093,30028,57537
1714,2020,North Carolina,NC,CASWELL COUNTY,12051,4860,7089,18383
1715,2020,North Carolina,NC,CATAWBA COUNTY,83425,25689,56588,124631
1716,2020,North Carolina,NC,CHATHAM COUNTY,48599,26787,21186,59661
1717,2020,North Carolina,NC,CHEROKEE COUNTY,16423,3583,12628,23877
1718,2020,North Carolina,NC,CHOWAN COUNTY,7784,3247,4471,11164
1719,2020,North Carolina,NC,CLAY COUNTY,6893,1699,5112,9352
1720,2020,North Carolina,NC,CLEVELAND COUNTY,51308,16955,33798,76504
1721,2020,North Carolina,NC,COLUMBUS COUNTY,26446,9446,16832,44013
1722,2020,North Carolina,NC,CRAVEN COUNTY,53065,21148,31032,80387
1723,2020,North Carolina,NC,CUMBERLAND COUNTY,147150,84469,60032,252655
1724,2020,North Carolina,NC,CURRITUCK COUNTY,16147,4195,11657,21675
1725,2020,North Carolina,NC,DARE COUNTY,24232,9936,13938,30088
1726,2020,North Carolina,NC,DAVIDSON COUNTY,88514,22636,64658,131285
1727,2020,North Carolina,NC,DAVIE COUNTY,25311,6713,18228,33901
1728,2020,North Carolina,NC,DUPLIN COUNTY,22715,8767,13793,44760
1729,2020,North Carolina,NC,DURHAM COUNTY,179914,144688,32459,255829
1730,2020,North Carolina,NC,EDGECOMBE COUNTY,25477,16089,9206,39904
1731,2020,North Carolina,NC,FORSYTH COUNTY,201262,113029,85060,295401
1732,2020,North Carolina,NC,FRANKLIN COUNTY,37357,15882,20904,54524
1733,2020,North Carolina,NC,GASTON COUNTY,115498,40959,73033,174276
1734,2020,North Carolina,NC,GATES COUNTY,5971,2546,3367,9230
1735,2020,North Carolina,NC,GRAHAM COUNTY,4665,905,3710,6767
1736,2020,North Carolina,NC,GRANVILLE COUNTY,31598,14565,16647,48058
1737,2020,North Carolina,NC,GREENE COUNTY,8753,3832,4874,16884
1738,2020,North Carolina,NC,GUILFORD COUNTY,284486,173086,107294,418240
1739,2020,North Carolina,NC,HALIFAX COUNTY,25759,15545,10080,39391
1740,2020,North Carolina,NC,HARNETT COUNTY,58293,22093,35177,100990
1741,2020,North Carolina,NC,HAYWOOD COUNTY,36542,13144,22834,50968
1742,2020,North Carolina,NC,HENDERSON COUNTY,68371,27211,40032,95451
1743,2020,North Carolina,NC,HERTFORD COUNTY,10634,7097,3479,19299
1744,2020,North Carolina,NC,HOKE COUNTY,21639,11804,9453,40282
1745,2020,North Carolina,NC,HYDE COUNTY,2492,1046,1418,4098
1746,2020,North Carolina,NC,IREDELL COUNTY,102371,33888,67010,140623
1747,2020,North Carolina,NC,JACKSON COUNTY,21428,9591,11356,36721
1748,2020,North Carolina,NC,JOHNSTON COUNTY,111357,41257,68353,156585
1749,2020,North Carolina,NC,JONES COUNTY,5525,2197,3280,7704
1750,2020,North Carolina,NC,LEE COUNTY,29008,12143,16469,47136
1751,2020,North Carolina,NC,LENOIR COUNTY,28409,13605,14590,43423
1752,2020,North Carolina,NC,LINCOLN COUNTY,50217,13274,36341,67981
1753,2020,North Carolina,NC,MACON COUNTY,20743,6230,14211,29260
1754,2020,North Carolina,NC,MADISON COUNTY,13076,4901,7979,17939
1755,2020,North Carolina,NC,MARTIN COUNTY,12540,5911,6532,17917
1756,2020,North Carolina,NC,MCDOWELL COUNTY,23003,5832,16883,36617
1757,2020,North Carolina,NC,MECKLENBURG COUNTY,567053,378107,179211,852079
1758,2020,North Carolina,NC,MITCHELL COUNTY,9041,1867,7090,12229
1759,2020,North Carolina,NC,MONTGOMERY COUNTY,12849,4327,8411,21266
1760,2020,North Carolina,NC,MOORE COUNTY,58339,20779,36764,79328
1761,2020,North Carolina,NC,NASH COUNTY,52271,25947,25827,73765
1762,2020,North Carolina,NC,NEW HANOVER COUNTY,131840,66146,63333,191812
1763,2020,North Carolina,NC,NORTHAMPTON COUNTY,10110,6069,3989,16132
1764,2020,North Carolina,NC,ONSLOW COUNTY,72235,24266,46078,149343
1765,2020,North Carolina,NC,ORANGE COUNTY,84997,63594,20176,119925
1766,2020,North Carolina,NC,PAMLICO COUNTY,7631,2713,4849,10805
1767,2020,North Carolina,NC,PASQUOTANK COUNTY,19897,9832,9770,31068
1768,2020,North Carolina,NC,PENDER COUNTY,34169,11723,21956,49058
1769,2020,North Carolina,NC,PERQUIMANS COUNTY,7484,2492,4903,10957
1770,2020,North Carolina,NC,PERSON COUNTY,21894,8465,13184,31361
1771,2020,North Carolina,NC,PITT COUNTY,87573,47252,38982,142466
1772,2020,North Carolina,NC,POLK COUNTY,12358,4518,7689,17478
1773,2020,North Carolina,NC,RANDOLPH COUNTY,73316,15618,56894,111702
1774,2020,North Carolina,NC,RICHMOND COUNTY,20763,8754,11830,34516
1775,2020,North Carolina,NC,ROBESON COUNTY,47188,19020,27806,98425
1776,2020,North Carolina,NC,ROCKINGHAM COUNTY,47809,15992,31301,72695
1777,2020,North Carolina,NC,ROWAN COUNTY,73408,23114,49297,110729
1778,2020,North Carolina,NC,RUTHERFORD COUNTY,34429,9135,24891,53422
1779,2020,North Carolina,NC,SAMPSON COUNTY,28618,10966,17411,48081
1780,2020,North Carolina,NC,SCOTLAND COUNTY,14775,7186,7473,26793
1781,2020,North Carolina,NC,STANLY COUNTY,33939,8129,25458,49282
1782,2020,North Carolina,NC,STOKES COUNTY,25703,5286,20144,37145
1783,2020,North Carolina,NC,SURRY COUNTY,36638,8721,27538,56811
1784,2020,North Carolina,NC,SWAIN COUNTY,7068,2780,4161,11137
1785,2020,North Carolina,NC,TRANSYLVANIA COUNTY,20404,8444,11636,29099
1786,2020,North Carolina,NC,TYRRELL COUNTY,1817,758,1044,3288
1787,2020,North Carolina,NC,UNION COUNTY,131011,48725,80382,176616
1788,2020,North Carolina,NC,VANCE COUNTY,20999,12431,8391,34092
1789,2020,North Carolina,NC,WAKE COUNTY,631830,393336,226197,849055
1790,2020,North Carolina,NC,WARREN COUNTY,10293,6400,3752,16200
1791,2020,North Carolina,NC,WASHINGTON COUNTY,6205,3396,2781,9274
1792,2020,North Carolina,NC,WATAUGA COUNTY,32220,17122,14451,49022
1793,2020,North Carolina,NC,WAYNE COUNTY,55537,24215,30709,94031
1794,2020,North Carolina,NC,WILKES COUNTY,35466,7511,27592,54628
1795,2020,North Carolina,NC,WILSON COUNTY,40735,20754,19581,63224
1796,2020,North Carolina,NC,YADKIN COUNTY,19923,3763,15933,29851
1797,2020,North Carolina,NC,YANCEY COUNTY,11352,3688,7516,14782
1798,2020,Ohio,OH,ADAMS COUNTY,11905,2130,9660,21111
1799,2020,Ohio,OH,ALLEN COUNTY,46375,13611,32052,78859
1800,2020,Ohio,OH,ASHLAND COUNTY,25890,6448,19002,41579
1801,2020,Ohio,OH,ASHTABULA COUNTY,43166,16207,26225,75893
1802,2020,Ohio,OH,ATHENS COUNTY,24818,14047,10386,55914
1803,2020,Ohio,OH,AUGLAIZE COUNTY,25352,4583,20451,34708
1804,2020,Ohio,OH,BELMONT COUNTY,32501,9011,23110,54437
1805,2020,Ohio,OH,BROWN COUNTY,20586,4326,16032,33493
1806,2020,Ohio,OH,BUTLER COUNTY,182096,67729,111722,293993
1807,2020,Ohio,OH,CARROLL COUNTY,13939,3206,10525,21293
1808,2020,Ohio,OH,CHAMPAIGN COUNTY,19339,4946,14086,30220
1809,2020,Ohio,OH,CLARK COUNTY,62899,23625,38217,104183
1810,2020,Ohio,OH,CLERMONT COUNTY,108348,33505,73077,159541
1811,2020,Ohio,OH,CLINTON COUNTY,19943,4556,15061,32414
1812,2020,Ohio,OH,COLUMBIANA COUNTY,49068,13183,35124,81291
1813,2020,Ohio,OH,COSHOCTON COUNTY,16319,4057,11982,27865
1814,2020,Ohio,OH,CRAWFORD COUNTY,20195,4831,15043,32520
1815,2020,Ohio,OH,CUYAHOGA COUNTY,603864,402315,195089,980955
1816,2020,Ohio,OH,DARKE COUNTY,26627,4668,21569,39034
1817,2020,Ohio,OH,DEFIANCE COUNTY,19001,5870,12778,29447
1818,2020,Ohio,OH,DELAWARE COUNTY,124055,56961,65163,155021
1819,2020,Ohio,OH,ERIE COUNTY,39530,17142,21724,59282
1820,2020,Ohio,OH,FAIRFIELD COUNTY,81598,30634,49714,119925
1821,2020,Ohio,OH,FAYETTE COUNTY,12292,2911,9220,21861
1822,2020,Ohio,OH,FRANKLIN COUNTY,604351,391584,203154,1011349
1823,2020,Ohio,OH,FULTON COUNTY,22304,6545,15396,32285
1824,2020,Ohio,OH,GALLIA COUNTY,13358,2911,10289,23088
1825,2020,Ohio,OH,GEAUGA COUNTY,55227,20980,33581,72542
1826,2020,Ohio,OH,GREENE COUNTY,86642,34023,50937,134183
1827,2020,Ohio,OH,GUERNSEY COUNTY,17808,4498,13077,30310
1828,2020,Ohio,OH,HAMILTON COUNTY,417583,238101,173015,630410
1829,2020,Ohio,OH,HANCOCK COUNTY,38013,11535,25796,59054
1830,2020,Ohio,OH,HARDIN COUNTY,12954,3025,9698,24089
1831,2020,Ohio,OH,HARRISON COUNTY,7500,1742,5668,11932
1832,2020,Ohio,OH,HENRY COUNTY,14483,3995,10273,20758
1833,2020,Ohio,OH,HIGHLAND COUNTY,19302,3741,15369,32974
1834,2020,Ohio,OH,HOCKING COUNTY,13595,3836,9554,22123
1835,2020,Ohio,OH,HOLMES COUNTY,12778,1981,10645,30479
1836,2020,Ohio,OH,HURON COUNTY,26633,7643,18537,44289
1837,2020,Ohio,OH,JACKSON COUNTY,14160,3193,10804,24669
1838,2020,Ohio,OH,JEFFERSON COUNTY,32631,9823,22309,52808
1839,2020,Ohio,OH,KNOX COUNTY,30712,8433,21825,48217
1840,2020,Ohio,OH,LAKE COUNTY,127600,54337,71615,184715
1841,2020,Ohio,OH,LAWRENCE COUNTY,27431,7353,19759,46614
1842,2020,Ohio,OH,LICKING COUNTY,91879,32324,57965,136224
1843,2020,Ohio,OH,LOGAN COUNTY,22947,4990,17625,35139
1844,2020,Ohio,OH,LORAIN COUNTY,151668,72792,76719,242329
1845,2020,Ohio,OH,LUCAS COUNTY,194945,111989,79628,330041
1846,2020,Ohio,OH,MADISON COUNTY,19316,5558,13445,35669
1847,2020,Ohio,OH,MAHONING COUNTY,116348,56346,58601,183211
1848,2020,Ohio,OH,MARION COUNTY,27126,8089,18526,51391
1849,2020,Ohio,OH,MEDINA COUNTY,104164,39326,63451,140169
1850,2020,Ohio,OH,MEIGS COUNTY,10755,2452,8163,18084
1851,2020,Ohio,OH,MERCER COUNTY,23403,3981,19145,30520
1852,2020,Ohio,OH,MIAMI COUNTY,56868,15420,40531,82435
1853,2020,Ohio,OH,MONROE COUNTY,7066,1597,5392,10931
1854,2020,Ohio,OH,MONTGOMERY COUNTY,261952,131592,126085,414980
1855,2020,Ohio,OH,MORGAN COUNTY,6712,1703,4932,11521
1856,2020,Ohio,OH,MORROW COUNTY,18093,3988,13784,27374
